0 1 1
0.00889124 0.99996 0.99996
0.0174757 0.999847 0.999847
0.0258737 0.999665 0.999665
0.0341574 0.999417 0.999417
0.0423703 0.999102 0.999103
0.0505394 0.998723 0.998723
0.0586811 0.998279 0.998279
0.0668058 0.997769 0.997769
0.0749199 0.997195 0.997195
0.0830274 0.996555 0.996555
0.0911307 0.99585 0.99585
0.0992314 0.99508 0.995081
0.107331 0.994245 0.994246
0.115429 0.993345 0.993346
0.123526 0.99238 0.99238
0.131623 0.99135 0.99135
0.13972 0.990255 0.990255
0.147817 0.989095 0.989095
0.155913 0.98787 0.98787
0.16401 0.98658 0.986581
0.172106 0.985226 0.985226
0.180203 0.983807 0.983807
0.188299 0.982324 0.982324
0.196396 0.980776 0.980776
0.204492 0.979164 0.979164
0.212588 0.977488 0.977488
0.220685 0.975747 0.975748
0.228781 0.973943 0.973944
0.236878 0.972075 0.972075
0.244974 0.970143 0.970144
0.253071 0.968148 0.968148
0.261167 0.966089 0.966089
0.269263 0.963966 0.963967
0.27736 0.961781 0.961782
0.285456 0.959532 0.959533
0.293553 0.957221 0.957222
0.301649 0.954847 0.954848
0.309745 0.95241 0.952411
0.317842 0.949911 0.949912
0.325938 0.94735 0.947351
0.334035 0.944726 0.944727
0.342131 0.942041 0.942042
0.350228 0.939293 0.939295
0.358324 0.936485 0.936486
0.36642 0.933614 0.933616
0.374517 0.930683 0.930684
0.382613 0.927691 0.927692
0.39071 0.924637 0.924639
0.398806 0.921524 0.921525
0.406902 0.918349 0.918351
0.414999 0.915115 0.915117
0.423095 0.911821 0.911822
0.431192 0.908466 0.908468
0.439288 0.905053 0.905055
0.447385 0.90158 0.901582
0.455481 0.898047 0.89805
0.463577 0.894456 0.894459
0.471674 0.890807 0.890809
0.47977 0.887099 0.887101
0.487867 0.883332 0.883335
0.495963 0.879508 0.879511
0.50406 0.875626 0.875629
0.512156 0.871687 0.87169
0.520252 0.867691 0.867694
0.528349 0.863638 0.863641
0.536445 0.859528 0.859531
0.544542 0.855362 0.855365
0.552638 0.85114 0.851143
0.560734 0.846862 0.846865
0.568831 0.842528 0.842531
0.576927 0.838139 0.838143
0.585024 0.833695 0.833699
0.59312 0.829197 0.829201
0.601217 0.824644 0.824648
0.609313 0.820038 0.820041
0.617409 0.815377 0.815381
0.625506 0.810663 0.810667
0.633602 0.805896 0.8059
0.641699 0.801076 0.80108
0.649795 0.796204 0.796208
0.657891 0.791279 0.791283
0.665988 0.786302 0.786307
0.674084 0.781274 0.781279
0.682181 0.776195 0.7762
0.690277 0.771065 0.77107
0.698374 0.765884 0.765889
0.70647 0.760653 0.760658
0.714566 0.755372 0.755377
0.722663 0.750042 0.750047
0.730759 0.744663 0.744668
0.738856 0.739234 0.73924
0.746952 0.733758 0.733763
0.755048 0.728233 0.728238
0.763145 0.72266 0.722666
0.771241 0.71704 0.717046
0.779338 0.711373 0.711379
0.787434 0.70566 0.705666
0.795531 0.6999 0.699906
0.803627 0.694094 0.6941
0.811723 0.688243 0.688249
0.81982 0.682346 0.682353
0.827916 0.676405 0.676412
