0.43 0.33953 0.339457
0.44 0.298578 0.298321
0.45 0.25752 0.257081
0.46 0.216484 0.215871
0.47 0.175599 0.174823
0.48 0.134991 0.134066
0.49 0.0947814 0.0937257
0.5 0.0550902 0.0539235
0.51 0.0160323 0.0147774
0.52 -0.0222814 -0.0235995
0.53 -0.0597445 -0.0610993
0.54 -0.0962555 -0.0976191
0.55 -0.131718 -0.133062
0.56 -0.166042 -0.167337
0.57 -0.199141 -0.20036
0.58 -0.230938 -0.232053
0.59 -0.261358 -0.262344
0.6 -0.290336 -0.291168
0.61 -0.317811 -0.318469
0.62 -0.343729 -0.344195
0.63 -0.368044 -0.368304
0.64 -0.390715 -0.390759
0.65 -0.411709 -0.41153
0.66 -0.430998 -0.430596
0.67 -0.448563 -0.44794
0.68 -0.464389 -0.463555
0.69 -0.478469 -0.477438
0.7 -0.490802 -0.489593
0.71 -0.501393 -0.500029
0.72 -0.510254 -0.508764
0.73 -0.517401 -0.515817
0.74 -0.522858 -0.521217
0.75 -0.526652 -0.524993
0.76 -0.528816 -0.527183
0.77 -0.52939 -0.527825
0.78 -0.528416 -0.526965
0.79 -0.52594 -0.524647
0.8 -0.522016 -0.520924
0.81 -0.516696 -0.515846
0.82 -0.51004 -0.50947
0.83 -0.50211 -0.50185
0.84 -0.49297 -0.493046
0.85 -0.482687 -0.483116
0.86 -0.471329 -0.472119
0.87 -0.458968 -0.460114
0.88 -0.445675 -0.447162
0.89 -0.431524 -0.433322
0.9 -0.41659 -0.418651
0.91 -0.400947 -0.403208
0.92 -0.38467 -0.387048
0.93 -0.367834 -0.370226
0.94 -0.350513 -0.352795
0.95 -0.332782 -0.334805
0.96 -0.314712 -0.316306
0.97 -0.296376 -0.297345
0.98 -0.277843 -0.277965
0.99 -0.259183 -0.258208
