7.91457 -0.0614166 -0.0605542
7.9598 -0.105931 -0.10562
8.00503 -0.150088 -0.15047
8.05025 -0.191381 -0.195012
8.09548 -0.232673 -0.239155
8.1407 -0.273966 -0.282809
8.18593 -0.315258 -0.325885
8.23116 -0.356551 -0.368295
8.27638 -0.397843 -0.409951
8.32161 -0.439136 -0.450769
8.36683 -0.480428 -0.490665
8.41206 -0.521721 -0.529557
8.45729 -0.563013 -0.567367
8.50251 -0.603565 -0.604016
8.54774 -0.631526 -0.63943
8.59296 -0.659486 -0.673537
8.63819 -0.687447 -0.706266
8.68342 -0.715407 -0.73755
8.72864 -0.743368 -0.767327
8.77387 -0.771328 -0.795534
8.8191 -0.799288 -0.822114
8.86432 -0.827249 -0.847013
8.90955 -0.855209 -0.870179
8.95477 -0.88317 -0.891566
9 -0.91113 -0.91113
