7.14573 0.744458 0.759499
7.19095 0.772353 0.788133
7.23618 0.798581 0.815154
7.28141 0.823144 0.840509
7.32663 0.84604 0.864144
7.37186 0.867271 0.886013
7.41709 0.886835 0.906069
7.46231 0.904734 0.924273
7.50754 0.920961 0.940586
7.55276 0.935296 0.954976
7.59799 0.947618 0.967413
7.64322 0.957926 0.977871
7.68844 0.966221 0.98633
7.73367 0.972503 0.992771
7.77889 0.976772 0.997182
7.82412 0.979027 0.999554
7.86935 0.979269 0.999882
7.91457 0.977498 0.998165
7.9598 0.973714 0.994407
8.00503 0.967918 0.988615
8.05025 0.960196 0.980801
8.09548 0.950607 0.970981
8.1407 0.93915 0.959176
8.18593 0.925826 0.945409
8.23116 0.910634 0.929709
8.27638 0.893575 0.912108
8.32161 0.874648 0.892641
8.36683 0.853854 0.871348
8.41206 0.831193 0.848274
8.45729 0.806663 0.823465
8.50251 0.780268 0.796972
8.54774 0.752338 0.768849
8.59296 0.723145 0.739154
8.63819 0.692686 0.707947
8.68342 0.660964 0.675292
8.72864 0.627976 0.641257
8.77387 0.593724 0.605909
8.8191 0.558208 0.569323
8.86432 0.521427 0.531573
8.90955 0.483381 0.492735
8.95477 0.444071 0.45289
9 0.403497 0.412118
